"produkt_id";"sku";"cena";"ilosc"
18502172;55730;777.77;0
18455019;68446;1198.88;0
22682608;60226;;0
18633423;68770;;1
18633408;68740;;1
18633398;68720;;1
22682611;60234;;0
18633352;68628;;1
18633445;68814;;1
18633449;68822;;0
18633373;68670;1248.44;0
18633372;68668;;1
18633413;68750;;1
22682604;60220;;0
18633458;68840;;1
18633403;68730;;1
18633402;68728;;1
18633422;68768;;1
18633388;68700;;1
18633387;68698;572.22;2
18633446;68816;;1
22682433;59372;;0
22682605;60222;;0
18633407;68738;;1
18633406;68736;;1
18633434;68792;;1
18633433;68790;;1
18633401;68726;;1
22682603;60216;;0
18633385;68694;;1
18633441;68806;;1
18633440;68804;598.88;0
18633432;68788;;1
18633464;68864;;1
18633396;68716;;1
18633421;68766;;1
18633346;68616;;1
18633431;68786;;1
18633430;68784;;1
18633418;68760;;1
18633417;68758;;1
18633416;68756;;1
18633415;68754;;1
22682491;59534;;0
18633391;68706;;1
22682635;60320;;0
18633439;68802;;1
18633438;68800;;1
18633459;68842;;1
22682490;59532;;0
18633395;68714;;1
18633342;68608;;1
22682696;60570;;0
18633414;68752;;1
18633456;68836;;1
18633455;68834;622.22;2
18633384;68692;;1
18633392;68708;;1
22682695;60566;;0
18633340;68604;;1
18633429;68782;;1
18633428;68780;;1
18633409;68742;;1
18633466;68874;;0
18633390;68704;;1
18633336;68596;648.44;0
18633334;68592;;1
18633412;68748;;1
18633333;68590;;1
18633331;68586;532.22;1
18633330;68584;;1
18633363;68650;;1
18633400;68724;;0
18633399;68722;;1
18633419;68762;;1
18633427;68778;;1
18633426;68776;;1
18633383;68690;;1
18633382;68688;;0
18633411;68746;;1
22682786;60946;;0
18633410;68744;;1
18633362;68648;;1
18633361;68646;;1
18633454;68832;648.44;0
18633360;68644;;1
18633328;68580;;1
18633329;68582;;1
18633462;68856;;1
18633463;68860;;1
18633452;68828;;1
18633405;68734;;1
18633404;68732;;1
18633465;68868;;1
18633443;68810;632.22;0
18633359;68642;;1
18633358;68640;567.55;2
22682774;60824;;0
18633393;68710;;1
18633394;68712;;1
22682271;57258;;0
18633355;68634;452.22;0
18633451;68826;;1
18633450;68824;729.22;0
18633461;68852;;1
18633424;68772;;1
18633325;68574;;1
18633323;68570;505.05;0
18633322;68568;539.22;0
18643709;68838;1222.22;0
18644544;68834;672.22;2
18644653;68832;698.88;0
18648523;68586;575.55;1
18648675;68594;848.44;0
18649651;68824;722.22;0
18655815;61572;1288.88;0
18721095;68804;648.44;0
18658129;68818;1375.55;0
18660208;68812;718.08;0
18667301;68798;712.02;0
18676112;67096;1998.88;0
18674101;68702;777.77;0
18675939;68570;555.55;0
21680520;103344;888.88;0
18709701;68618;845.44;0
18751559;48310+1+B;795.55;1
18719457;68794;844.44;0
18726932;68698;598.88;2
18728420;68682;405.05;0
18731545;LN-M93P-DT-I54-500-RW-W8PR+1;973.32;58
18733736;68670;1298.88;0
18736664;LCD-DL-P2210-KLA-N;;2
18737075;68664;472.22;0
18737443;MYSZKA-USB-GENIUS;;109
18737485;68662;472.22;0
18737738;68600;668.55;0
18737760;68614;798.88;0
18737762;68652;777.77;0
18737764;68596;698.88;0
18737804;68624;452.22;0
18737892;68626;575.55;0
18738701;68648;868.55;1
18754364;68634;498.88;0
18758819;63540;398.88;0
18759513;63538;432.22;0
18775770;64450;338.22;0
18775853;63938;555.55;3
18775924;68636;898.55;0
18775998;68654;898.88;0
20367994;70374;712.02;1
20367753;70372;761.22;0
19178818;55018;422.22;0
18897486;68678;752.22;0
18899949;68048;592.22;0
18902461;62446;1498.88;1
18902485;64544;11398.9;0
18902497;64512;412.02;0
18902563;67182;992.22;0
18903300;67158;695.55;0
18903429;67166;695.55;1
19995464;63792;715.05;0
18961076;61670;565.55;0
18964637;62216;272.22;0
18965090;62088;1385.55;0
22682746;60754;;0
22682761;60790;;0
19069868;69570;;0
22682760;60788;;0
19069865;69564;711.11;1
22682811;61030;;0
19069892;69610;;1
19069891;69608;;1
19069890;69606;;1
19069888;69604;;1
19069887;69602;;5
19069885;69598;;1
22682478;59496;;0
19069884;69596;;1
22682498;59744;;0
22682497;59742;;0
19069878;69586;667.55;0
22682694;60564;;0
19069874;69580;;1
19069873;69578;;1
19069915;69648;;1
22682595;60188;;0
19069911;69642;682.22;0
22682396;59142;;0
19069909;69638;;1
22682209;55358;;0
22682210;55368;;0
19069902;69626;492.22;0
22682246;56622;;0
19069898;69620;615.05;0
19069897;69618;;1
19069934;69686;;1
19069933;69684;;1
19069932;69682;;1
19069931;69680;;1
19069930;69678;;1
19069929;69676;;1
19069927;69672;;1
19069926;69670;;1
19069924;69666;;1
19069919;69656;;1
19069918;69654;;1
19069935;69688;;1
19069958;69728;;1
19069957;69726;;1
19069954;69722;;1
19069953;69720;;1
19069952;69718;;1
19069951;69716;;1
19069950;69714;;1
19069948;69712;;1
19069946;69706;;0
19069945;69704;;1
19069944;69702;;1
19069943;69700;;1
19069941;69698;;1
19069940;69696;;1
19069939;69694;;1
19069938;69692;;1
19069937;69690;;1
19069981;69768;;1
19069980;69766;;1
19069967;69744;828.22;0
19069966;69742;1198.88;0
19069965;69740;;1
19069964;69738;1158.55;1
19069963;69736;;1
19069962;69734;;1
19069960;69732;;1
19069959;69730;;1
19070016;LCD-SM-UE46EH5305K-KLA;;1
19070014;LCD-SM-S22B420-KLA;;19
19070013;LCD-SM-ME46PS-KLA;;1
19070012;LCD-SM-LH46MEB-KLA;;1
19070011;LCD-SM-LH46MDBPLGCEN-KLA;;1
19070010;LCD-SM-LH46EDDPLGCEN-KLA;;5
19070008;LCD-SM-LH40MEB-KLA;;1
19070007;LCD-SM-LH40EDCPLBCEN-KLA;;1
19070006;LCD-SM-400MX-3-KLA;;1
19070005;LCD-PH-BDL4210Q-KLA;;1
19070004;LCD-FJ-B27T-7-KLA;508.08;0
19070003;LCD-FJ-B24W-7-KLA;328.22;28
19070001;LCD-FJ-B24W-6-KLA;272.55;2
19070000;LCD-FJ-B23T-7-KLA;248.44;19
19069999;LCD-BQ-GW2250-KLA;;4
19069987;69778;872.22;0
19069988;69780;;0
19069989;DL-7010-SL-I53-250S-RW-W7HP;;0
19069998;HP-MS6200-DT-I52-500-RW-NC;;1
19069997;HP-6300-DT-I53-500-RW-W7PR;;0
19069995;HP-6300-DT-I53-250-W7PR;587.55;58
19069994;HP-6300-DT-I53-250-RW-W7PR;518.05;2
19069993;HP-6300-DT-I53-250-RW-W7HP;478.55;1
19069992;HP-6300-DT-I53-250-NC;635.22;0
19069991;DL-7010-SL-PEN2-320-RW-W7PR;459.55;142
19600327;69982;1547.44;0
19601084;69978;1435.22;2
19598889;69988;1048.44;0
19073849;LCD-PH-BDL4210Q-KLB;;1
19073903;69674;777.77;0
20986914;71156;998.88;0
21326039;BL_DOPLATA415;;2000
19082234;69644;398.88;0
21325447;BL_GT1030;;2000
19084312;PRT-HP-M551-AKL;;2
19109366;48310+6;888.88;1
19108962;48310+1+3;882.22;1
19091833;69748;1055.55;1
19108777;48310+1;688.88;1
19108340;48310+3;798.88;1
19107422;48310+1+4;968.55;1
19098100;69650;515.05;0
19317929;69576;572.22;0
19317844;69568;865.55;0
20696573;64366;10868.5;0
19173226;69774;595.55;0
23009489;54875;398.88;1
19177991;59814;588.55;0
19179081;53638;348.44;0
19179297;54982;585.55;0
19179530;54996;715.05;0
21589544;102624;1666.66;0
19239697;69562;1222.22;0
19239786;69620;655.55;0
19239901;59100;2798.88;0
21325458;BL_WIN10WYMIANA;;2000
19317222;69758;777.77;0
19254904;LN--A7-E5-320-RW-W7PR;362.22;37
19259423;66296;1255.55;0
19261970;66300;1322.22;1
19268020;69938;744.44;8
19269959;69930;418.08;0
19279087;69872;395.55;0
19279125;69884;395.55;0
19283975;69850;;1
19283976;69852;;1
19283977;69854;;1
19283979;69858;;1
19283980;69860;;1
19283981;69862;;1
19283982;69866;;1
19283983;69868;;1
19283986;69876;;1
19283987;69878;;1
22682736;60722;;0
22682735;60716;;0
19283991;69888;;1
19283992;69890;;1
19283994;69894;;1
19283995;69896;;1
22682732;60708;;0
19283998;69902;;1
22682715;60654;;0
22682501;59764;;0
19284002;69910;;1
22682461;59460;;0
19284006;69918;532.22;1
19284008;69922;805.05;0
19284014;69936;;1
19284015;69940;;1
19284019;69956;;1
19284020;69962;;1
19284025;69974;;1
19284026;69976;;1
19284027;69978;;2
19284028;69980;;1
19284031;69986;995.55;2
19284033;69990;;1
19284037;69998;;1
19284038;70000;;1
19284039;70002;;1
19284040;70004;;1
19284042;70008;;1
19284043;70010;;1
19284046;70016;;1
19284047;70018;;1
19284048;70020;;1
19284049;70022;;1
19284050;70024;;1
19310338;69778;922.22;0
19312589;69764;1122.22;0
19313535;69892;365.22;0
19313592;69556;398.88;0
19313689;69560;598.88;0
19313764;69564;777.77;1
19318545;59452;2195.25;0
19319333;70880;498.88;0
19319733;69762;898.88;0
19319975;69754;1198.88;0
19331964;69750;975.55;0
19383008;69668;1175.55;0
19339765;69746;922.22;0
19341082;69744;875.55;0
19347180;69742;1255.55;0
20743237;71166;898.22;0
20363904;70742;;0
20544704;70574;1267.55;1
19367939;60736;444.44;0
19362052;69586;718.08;0
19362057;69588;722.22;0
19369241;69612;848.44;0
19369261;69616;355.55;0
19369271;69626;555.55;0
20363878;70660;;1
19369362;68122;998.55;1
19369377;69628;598.55;0
19425291;69706;672.22;0
19430749;69652;475.55;0
19434537;69870;327.22;0
19434653;69882;333.33;0
19434785;69636;895.55;0
19435025;69874;358.44;0
19516301;69992;1288.88;0
19529653;69898;415.05;0
19530262;69908;622.22;0
19531794;69968;1922.22;0
19532592;69986;1048.44;2
22680764;57058;;1
19635711;69918;578.55;1
19640835;69920;444.44;0
19655885;69922;855.55;0
19657608;69926;455.55;0
22682386;59098;;0
19700347;62178;522.22;0
19697624;69738;1222.22;1
21325846;BL_DOPLATA175;;2000
21325453;BL_NOWYDVDRWSLIM;;2000
21053129;102756;898.88;0
21325477;BL_CPUE8400;;2000
21325478;BL_CPUI54460;;1999
21325852;BL_DOPLATA48;;2000
21325512;BL_MYSZUSB;;1981
21325449;BL_GTX1050TI;;2000
21325824;BL_DOPLATA10;;2000
19706670;69658;722.22;0
19706723;69664;798.88;0
19706763;69662;698.88;0
19706854;69756;1222.22;0
19706913;69760;735.22;0
21326490;;1.0;5851
20685571;70748;2198.88;0
20683528;DL-7010-TW-I53-250-RW-W7HP;945.44;2
21640122;103360;1032.22;0
21953869;61670;666.66;0
22682598;60206;;0
21337203;FJ-P710-TW-I53-1000-RW-W8;644.04;0
21337204;FJ-P710-TW-I53-250-RW-W8;614.04;0
21337205;FJ-P710-TW-I53-500-RW-W8;624.04;0
20865261;NO-NOMODEL-DT-I32-90S-RW-W7HP;;1
20865262;NO-NOMODEL-DT-I53-1000-RW-W7HP;;10
20865263;NO-NOMODEL-DT-I53-250S-RW-W7HP;;3
20989687;102752;1155.55;0
20727812;71186;1622.22;0
21441709;102874;1945.44;0
21835580;59044;628.22;0
21394715;102628;2198.55;0
21389846;102754;978.55;0
22682500;59762;;0
21372337;BL_RAM3L1G;;2000
21339734;102882;2198.88;0
19833238;69646;495.55;0
21325286;BL_HDD1000LAP;;2000
21325329;BL_KABELLAN10;;1999
21326957;BL_SSDWD120;;2000
21325338;BL_TPLINKSG1008D;;2000
21325337;BL_TPLINKSF1008D;;2000
21325336;BL_TPLINKSF1005D;;2000
21325334;BL_TPLINK751ND;;1989
21325330;BL_KABELLAN5;;2000
21325332;BL_TPLINK725N;;2000
21325333;BL_TPLINK727N;;1998
21325331;BL_TPLINK722N;;2000
21325296;BL_SSDWD500;;2000
21325297;BL_XONARDGX;;2000
21325294;BL_SSDSAM250;;2000
21325295;BL_SSDSP480;;2000
21325290;BL_HDD750LAP;;2000
21325292;BL_SOUNDBARAX510;;1999
21325293;BL_SSDADATA512;;2000
21325291;BL_SOUNDBARAC511;;2000
21325288;BL_HDD500;;2000
21325289;BL_HDD500LAP;;2000
21325287;BL_HDD2000;;2000
21325263;BL_SSDSP240;;2000
21325261;BL_HDD1000;;2000
21325262;BL_SSDSP120;;2000
21325247;BL_RAM3L2G;;2000
21325248;BL_RAM3L4G;;2000
21325245;BL_KIESZENDELL1;;2000
21325246;BL_KIESZENDELL2;;1999
21325243;BL_BATLEN2;;2000
21325244;BL_KBDLAPDELL;;1999
21325242;BL_BATLEN1;;2000
21325239;BL_BATDELL3;;2000
21325240;BL_BATHP1;;2000
21325237;BL_BATDELL1;;2000
21325238;BL_BATDELL2;;2000
21325220;BL_KABELVGA;;1998
21325221;BL_MODEM3G;;2000
21325217;BL_KABELDVI;;1996
21325218;BL_KABELHDMI;;1999
21325219;BL_KABELUSBAB;;2000
21325216;BL_KABELDPHDMI;;2000
21325213;BL_KABEL230V;;1988
21325214;BL_KABELDP;;1992
21325212;BL_DMS59DVI;;1999
19839219;69708;742.22;0
21364652;BL_NOWYDVDRW3;;2000
21364651;BL_MYSZWM126;;2000
21325850;BL_DOPLATA380;;2000
21325500;BL_KBDGENIUS;;2000
21325857;BL_DOPLATA70;;2000
21325511;BL_MYSZNOWABEZP;;1997
19857847;66156;1645.22;0
19858049;68336;1048.44;0
19858124;69724;1322.22;0
19858266;68364;355.55;0
21325454;BL_OFFICEBUSINESS;;2000
21680765;103350;625.22;0
21053615;102610;1082.22;0
21325854;BL_DOPLATA59;;1998
21325480;BL_RAM3P1G;;2000
19877606;68394;755.55;1
21325456;BL_WIN10HOME;;1990
21325457;BL_WIN10PRO;;1997
21325510;BL_MYSZNOWA;;1998
19885184;55696;398.88;0
21325848;BL_DOPLATA25;;2000
21325849;BL_DOPLATA299;;2000
21325476;BL_CPUE6400;;2000
21325451;BL_NOWYDVDRW;;2000
21325859;BL_DOPLATA99;;2000
21325455;BL_OFFICEHOME;;2000
21325504;BL_KBDMK220;;2000
21325505;BL_KBDSK8115;;1987
21325853;BL_DOPLATA5;;2000
21325484;BL_RAM3P4GECC;;2000
21325826;BL_DOPLATANOSNIK;;1999
21372240;BL_PARTYCJE;;2000
22683225;66302;;0
22683387;69972;;0
22683390;69996;;0
20841545;71096;1798.88;0
21325509;BL_MYSZMS116;;2000
21325507;BL_MYSZB100;29.99;1999
21325508;BL_MYSZGENIUS;;2000
20989229;102734;695.55;0
21081787;102732;639.22;2
21325825;BL_DOPLATA50;;2000
20841425;71090;867.55;1
21225242;FJ-P720-TW-I54-1000-RW-W8;;0
21084827;102728;655.55;0
20753197;60286;612.02;0
21326041;BL_DOPLATA500;;2000
21326034;BL_DOPLATA225;;2000
21326033;BL_DOPLATA190;;2000
21326032;BL_DOPLATA135;;2000
21326038;BL_DOPLATA350;;2000
21326037;BL_DOPLATA300;;2000
20985425;65218;1722.22;0
21326036;BL_DOPLATA270;;2000
20699608;71198;1098.88;0
21210709;FJ-P720-TW-I54-500-RW-W8;735.22;68
20836918;71138;682.22;1
20679761;DL-3010-TW-I33-500-RW-W8PR;472.22;0
20679762;DL-3010-TW-I53-250-RW-W7PR;665.55;1
20679764;DL-7010-SL-I53-250-DVD-NC;;0
20679765;DL-7010-SL-I53-250-W7HP;;0
20679766;DL-7010-TW-I33-1000-RW-NC;632.22;0
20679767;DL-7010-TW-I33-1000-RW-W7PR;645.44;0
20679768;DL-7010-TW-I53-250-W7HP;732.22;0
20679769;DL-7010-TW-I53-500-DVD-W7HP;767.55;3
20679770;DL-7010-TW-I53-500-W7HP;732.22;0
20679771;DL-7020-SL-I54-130S-RW-W8PR;1027.22;1
20679772;DL-9020-SL-I54-500-RW-W7HP;882.22;3
20679773;DL-9020-TW-I34-500-RW-W7PR;582.22;1
20679774;DL-9020-TW-I54-500-RW-W7HP;929.22;32
20679775;DL-9020-TW-I54-750-RW-W7HP;929.22;1
20679776;DL-9020-TW-I74-500-RW-W7PR;;0
20679777;DL-9030-AO-I54-500-RW-W7PR;;1
20679778;DL-990-TW-I32-250-RW-W7PR;;0
20679779;DL-990-TW-I72-1000-RW-W7PR;;0
20679780;DL-990-TW-I72-320-RW-W7PR;;0
20679781;DL-T3610-TW-E5V2-150-RW-W8PR;1578.55;0
20679782;FJ-P710-TW-I53-1000-RW-;;1
20679784;FJ-P710-TW-I53-250-RW-;;3
20679785;FJ-P710-TW-I53-500-RW-;;1
20679786;FJ-P720-TW-I54-1000-RW-;;1
20679787;FJ-P720-TW-I54-500-RW-;;20
20679788;HP-600G2-DT-I36-130S-W8PR;;1
20679789;HP-8200-US-I32-160-RW-W7PR;267.77;0
20679790;HP-8200-US-I52-160-RW-NC;385.55;0
20679791;HP-8200-US-I52-250-RW-NC;;1
20679792;HP-8200-US-I52-250-RW-W7PR;422.22;9
20679793;HP-8200-US-I52-320-RW-NC;385.55;0
20679794;HP-8200-US-I52-320-RW-W7HP;;0
20679795;HP-8200-US-I52-320-RW-W7PR;422.22;1
20679796;HP-8300-AO-I53-120S-RW-W7HP;;1
20679797;HP-8300-US-I33-320-DVD-W7PR;415.05;0
20679798;HP-8300-US-I53-320-RW-NC;;0
20679799;HP-8300-US-I53-320-RW-W7PR;465.55;6
20679800;HP-8300-US-I53-320-RW-W8PR;465.55;1
20679802;HP-8300-US-I53-500-RW-W7PR;488.88;0
20679803;HP-8300-US-I53-500-RW-W8PR;488.88;9
20679804;LCD-HP-ZR2440W-KLA;;0
20679805;LCD-LN-L2252-KLA;;0
20679806;LCD-LN-LT2252-KLA;216.05;4
20679807;LCD-LN-LT2323-KLA;;25
20942123;67064;844.44;0
21182775;68568;555.55;0
21164705;70548 ;1028.22;1
21102726;69924;1198.88;0
21102671;102676;1222.22;0
21098626;69642;698.88;0
21098247;102640;1398.88;0
21094576;69994;2222.22;0
20120991;70580;1322.22;0
21093065;69624;688.88;0
21325481;BL_RAM3P2G;;1997
21325482;BL_RAM3P2GECC;;2000
21325483;BL_RAM3P4G;;1991
21325452;BL_NOWYDVDRW2;;1999
21080370;HP-Z420-TW-E5-1000-RW-W7PR;1698.88;6
21080371;HP-Z420-TW-E5-1000-W8PR;1738.22;0
21080372;HP-Z420-TW-E5-2000-RW-W7PR;;11
21080373;HP-Z420-TW-E5-500-RW-W7PR;1638.22;1
21325503;BL_KBDKU0225;;1995
21325502;BL_KBDKB216;;1999
20010930;67532+7;1668.08;24
20012082;68820;1318.08;0
20020568;68810;675.55;0
20023499;67532+9;1548.88;24
20028336;68808;718.08;0
21048609;102772;838.22;0
21325844;BL_DOPLATA100;;2000
21325845;BL_DOPLATA150;;2000
20028662;68674;1398.88;0
20029362;68640;642.22;2
20030074;67532+8;1333.88;24
20865260;NO-NOMODEL-DT-I32-120S-RW-W7HP;;9
20824517;NO-MODELNOMODEL-DT-I32-120S-RW-W;;0
20824518;NO-MODELNOMODEL-DT-I32-90S-RW-W7;;0
20824521;NO-MODELNOMODEL-DT-I53-1000-RW-W;;0
20824522;NO-MODELNOMODEL-DT-I53-250S-RW-W;;0
20820523;71162;1075.55;0
23662456;LN-M91P-TW-I52-250-DVD-W7PR+9;1165.55;2
20811863;68152;622.22;0
20111835;70368;;0
20111836;70370;;0
20111838;70372;;0
20111839;70374;;1
22682759;60786;;0
20111843;70380;;1
20111844;70382;;1
20111845;70384;;1
20111846;70386;;1
22682744;60752;;0
22682743;60750;;0
20111852;70394;;1
20111853;70396;;1
20111855;70398;;1
20111856;70400;;1
20111857;70402;;0
20111860;70406;;0
20111861;70408;666.66;0
20111863;70412;;1
20111864;70414;;1
20111865;70416;1248.44;0
20111866;70418;1015.05;0
20111869;70422;1362.22;1
20111880;70440;;1
20111882;70442;;1
20111883;70444;;1
20111884;70446;762.22;7
20111886;70448;;1
20111887;70450;848.44;1
20111889;70452;;1
20111890;70454;;1
20111891;70456;;1
20111892;70458;;1
20111893;70460;;1
20111894;70462;;1
20111896;70466;;1
20111898;70468;;1
20111899;70470;;1
20111900;70472;;1
20111901;70474;;1
20111903;70478;;1
20111905;70480;;1
20111906;70482;;1
20111907;70484;;1
20111908;70486;;1
22682212;55380;;0
20111914;70494;;2
20111915;70496;;1
20111917;70498;;1
20111918;70500;;1
20111921;70504;632.22;0
20111923;70508;938.22;1
20111924;70510;867.55;0
22682568;60078;;0
20111931;70520;667.55;0
20111932;70522;;1
20111933;70524;;1
20111935;70526;;1
20111936;70528;;1
20111938;70530;;1
20111949;70548;;1
20111950;70550;;1
20111951;70552;1067.55;0
20111952;70554;;0
20111954;70558;;1
20111959;70566;;1
20111960;70568;1108.05;0
20111961;70570;;0
20111965;70576;;1
20111966;70578;;1
20111968;DL-390-DT-I32-250-RW-W7PR;398.88;0
20111970;DL-7010-DT-I33-130S-RW-W7PR;;3
20111971;DL-7010-DT-I33-130S-RW-W8PR;;3
20111973;DL-7010-DT-I33-250-RW-W7PR;;0
20111974;DL-7010-DT-I33-250-RW-W8PR;;3
20111975;DL-7010-DT-I53-250-RW-W7PR;;9
20111976;DL-7010-TW-I73-250-RW-W7PR;;0
20111977;DL-7010-US-PEN2-320-DVD-W7PR;;0
20111978;DL-790-DT-I32-120S-RW-W7PR;;1
20111979;DL-790-DT-I32-130S-RW-W7PR;;1
20111980;DL-790-DT-I32-250-RW-W7PR;;0
20111981;DL-790-SL-I32-130S-RW-W7PR;;1
20111982;DL-790-SL-I32-250-W7PR;;0
20111983;DL-790-SL-I52-250-NC;499.99;0
20111985;DL-790-SL-I52-500-W7PR;652.22;1
20111986;DL-790-US-I52-250-RW-W7PR;555.55;2
20111987;DL-790-US-I72-250-RW-W7PR;777.77;0
20111988;DL-9020-MI-I54-130S-W8PR;897.55;35
20111989;DL-9020-MI-I54-W8PR;;1
20111990;DL-9020-SL-I54-250-RW-W8PR;;2
20111991;DL-9020-US-I34-130S-W7PR;;0
20111992;DL-9020-US-I54-320-RW-W8PR;;0
20111993;DL-9030-AO-I54-130S-RW-W8PR;;2
20111994;DL-9030-AO-I54-320-RW-W7PR;;1
20111995;DL-9030-AO-I54-500-RW-W8PR;;11
20111996;DL-980-DT-I35-160-RW-W7PR;337.22;0
20111997;DL-980-DT-I35-250-RW-W7PR;;1
20111998;DL-980-DT-I56-160-RW-NC;415.05;1
20111999;DL-980-DT-I56-160-RW-W7PR;452.22;0
20112000;DL-990-DT-I52-250-RW-W7PR;;1
20112001;DL-990-SL-I52-130S-DVD-W7PR;;2
20112002;DL-990-SL-I52-250-RW-NC;488.88;0
20112003;DL-990-SL-I52-250-RW-W7PR;575.55;0
20112004;DL-990-TW-I52-500-RW-W7PR;;0
20112006;DL-990-TW-I72-500-RW-W7PR;862.22;0
20112007;DL-T3600-TW-E5-250-RW-W7PR;;0
20112008;DL-T3610-TW-E5V2-260S-RW-W8PR;;1
20112010;DL-T3610-TW-E5V2-512S-RW-W7PR;;0
20112011;DL-T5610-TW-2XE5V2-250-RW-W7PR;;0
20112013;DL-T7600-TW-2XE5-250-W7PR;;3
20112014;DL-T7610-TW-2XE5V2-320-W7PR;;1
20127801;70568;1142.22;0
20128855;70562;1055.55;0
20130289;70556;1155.55;0
20136218;70520;715.05;0
20139349;70434;898.88;0
20139510;70438;1055.55;0
20139625;70450;898.88;1
20754345;71164;822.22;0
20754057;70730;1922.22;0
20363938;HP-4300-DT-I32-160-RW-NC;355.55;1
20363937;HP-3500-TW-I53-RW-W7PR;;1
20363939;HP-4300-DT-I33-RW-W7PR;398.88;2
20363940;HP-4300-DT-I53-500-RW-W7PR;495.55;0
20753707;70674;2825.22;0
20363951;HP-8200-DT-I52-320-DVD-W7PR;465.55;0
20363947;HP-800G1-DT-I54-500-RW-W8PR;792.22;57
20363946;HP-6200-TW-I52-250-RW-NC;;0
20363948;HP-8200-DT-I52-1000-RW-W7PR;528.22;1
20363950;HP-8200-DT-I52-250-RW-W7PR;488.88;33
20363945;HP-6200-DT-I52-500-RW-W7PR;;0
20363949;HP-8200-DT-I52-250-DVD-W7PR;468.55;1
20363944;HP-6200-DT-I32-250-RW-W7PR;328.22;0
22682415;59230;;0
20363891;70708;1777.77;0
20363894;70722;;1
22682422;59246;;0
20363892;70710;;1
20363960;HP-DC5800-TW-E8-320-NC;;1
20363955;HP-8300-DT-I53-250-DVD-W7PR;488.88;0
20363954;HP-8200-DT-I52-RW-W7PR;;1
20363957;HP-8300-TW-I53-320-W8PR;;0
20363959;HP-DC5800-DT-PEN5-160-RW-NC;;1
20363953;HP-8200-DT-I52-600-DVD-W7PR;;1
20363956;HP-8300-DT-I53-500-RW-W8PR;512.02;1
20363958;HP-8300-TW-I53-500-RW-W7PR;;1
20363952;HP-8200-DT-I52-320-RW-W7PR;;1
20363966;HP-XW4300-TW-PEN4-80-DVD-NC;;2
20363870;70644;;1
20363963;HP-DX2400-TW-E4-500-RW-NC;;1
20363965;HP-DX2420-TW-PEN5-RW-NC;;2
20363872;70648;;1
20363962;HP-DX2250-TW-AHX2-200-RW-NC;;1
20363964;HP-DX2400-TW-PEND-RW-NC;;1
20363967;HP-XW4600-TW-C2Q-500-RW-W7PR;348.44;3
20363961;HP-DC7600-DT-PEN4-80-CD-NC;;1
22682837;61366;;0
22682838;61370;;0
20363881;70666;;0
20363882;70668;;1
22682839;61372;;0
22682835;61364;;0
20363880;70664;;1
22682458;59456;;0
22682527;59844;;0
22682464;59468;;0
22682528;59846;;0
22682435;59404;;0
22682436;59408;;0
22682431;59370;;0
20363886;70692;2135.22;0
20363936;HP-3500-TW-I32-RW-W7PR;;1
20363906;70746;;1
20363901;70736;;0
22682658;60364;;0
22682655;60356;;0
22682203;55054;;0
22682661;60378;;0
20363899;70732;758.55;1
22682526;59838;;0
20363864;70632;;1
20363866;70636;;1
20363869;70642;;1
20363865;70634;1162.22;0
22682525;59836;;0
20363915;70764;;0
20363910;70754;;1
20363912;70758;;1
20363914;70762;;1
22682653;60354;;0
20363935;HP-3300-TW-I32-RW-W7PR;;4
20363934;HP-3010-TW-PEN6-500-RW-W7PR;;3
20753443;70734;422.22;0
22682762;60792;;0
20363941;HP-4300-DT-PEN6-RW-NC;155.55;0
20363943;HP-4300-DT-PEN6-RW-W7PR;208.08;1
20752871;61632;1855.55;0
20751779;68434;1715.05;0
20752567;70732;777.77;1
20675218;LCD-DL-U2412-KLZ;;0
20363925;70784;;1
20363924;70782;962.22;0
20363923;70780;865.55;0
20363922;70778;797.77;1
20363921;70776;;1
20363927;DL-200-SL-PEN2-320-RW-NC;;1
21053764;102666;1268.55;1
20363919;70772;;1
20363918;70770;;1
20326310;DL-7010-DT-I53-160-NC;475.55;0
20326309;DL-390-DT-I32-500-RW-W7PR;;0
20326308;CF-6719T-DT-PEN5-320-W7PR;;11
20306412;68676;1655.55;0
20306482;70600;998.88;0
20306521;70620;1444.44;0
20326313;DL-745-DT-E6-80-NC;;1
20326314;DL-755-DT-E4-80-RW-W7PR;;1
20326315;DL-755-SL-E4-80-DVD-NC;;1
20326316;DL-755-SL-E4-80-RW-NC;;1
20326317;DL-755-SL-E6-160-DVD-NC;;0
20326318;DL-780-DT-PEN5-160-RW-W7PR;;0
20326319;DL-780-SL-E7-160-RW-W7PR;225.22;1
20326320;DL-780-SL-E8-250-RW-W7PR;;1
20326321;DL-780-SL-PEN5-160-RW-W7PR;;1
20326322;DL-790-DT-I52-160-W7PR;;1
20326323;DL-790-DT-I52-250-RW-NC;422.22;0
20326324;DL-790-SL-I32-320-RW-W7PR;392.22;0
20326325;DL-790-SL-I52-250-DVD-NC;;1
20326326;DL-790-SL-I52-250-RW-W7PR;505.05;0
20326327;DL-790-SL-I52-500-RW-W7PR;;2
20326328;DL-790-SL-I52-DVD-W7PR;;1
20326329;DL-790-SL-I52-RW-W7PR;;1
20326330;DL-790-US-I52-250-DVD-W7PR;505.05;1
20326331;DL-9020-TW-I54-RW-NC;;0
20326332;DL-990-SL-I32-250-DVD-W7PR;;1
20326333;DL-990-SL-I72-250-RW-NC;;0
